,0,1,2,3,4
46976,3.6,15.864,-97.0942,9.1,96126383.0
46977,4.1,16.7795,-94.5363,20.0,96139050.0
46978,3.9,17.3462,-94.6757,134.7,96140943.0
46979,3.6,15.3815,-93.0755,84.8,96143215.0
46980,3.9,15.2045,-94.1397,16.1,96143785.0
46981,3.8,16.4712,-94.8938,30.2,96156394.0
46982,3.4,14.8968,-92.2172,99.0,96156686.0
46983,3.4,16.4397,-94.9175,12.5,96158411.0
46984,3.8,14.8673,-94.2113,16.1,96163712.0
46985,4.1,15.0653,-94.3738,17.2,96164369.0
46986,3.6,14.8053,-92.2693,92.4,96166865.0
46987,3.4,16.1855,-97.227,56.9,96167441.0
46988,4.1,14.9605,-92.7925,93.3,96167674.0
46989,3.6,16.5565,-96.4735,60.1,96172859.0
46990,3.7,16.2422,-96.6963,7.7,96178931.0
46991,3.7,15.3837,-94.835,7.7,96182023.0
46992,3.9,16.2642,-95.0632,89.2,96188761.0
46993,4.0,16.1635,-97.125,2.2,96189267.0
46994,3.8,15.898,-96.7403,19.6,96189630.0
46995,4.0,16.9463,-95.0917,64.4,96192967.0
46996,3.5,16.073,-97.1132,10.0,96195946.0
46997,3.6,18.391,-94.527,12.2,96198456.0
46998,3.5,16.5207,-95.11399999999999,4.9,96199347.0
46999,3.3,16.3552,-97.08,2.4,96203629.0
47000,3.9,15.5998,-96.0117,10.0,96211194.0
47001,4.1,14.6035,-93.1057,18.9,96216723.0
47002,3.6,16.2805,-93.8433,114.8,96217044.0
47003,3.9,15.9212,-96.9345,27.6,96223400.0
47004,4.1,15.2545,-94.7887,16.1,96239278.0
47005,3.7,16.3438,-96.9897,10.0,96241699.0
47006,4.9,14.5317,-92.7893,11.6,96248205.0
47007,3.7,14.7128,-92.5623,82.4,96248410.0
47008,3.3,16.0852,-96.98899999999999,21.4,96258219.0
47009,3.6,16.5767,-94.035,124.8,96266289.0
47010,3.7,15.0293,-94.2062,16.8,96273104.0
47011,4.1,16.680999999999997,-95.1973,97.4,96278230.0
47012,4.4,16.7123,-94.9965,11.0,96280849.0
47013,3.9,15.2185,-96.427,10.0,96286856.0
47014,4.0,16.7222,-94.9675,26.8,96290701.0
47015,3.9,14.5877,-92.7053,64.6,96292880.0
47016,3.5,15.6208,-96.389,13.4,96293889.0
47017,3.5,15.722999999999999,-95.9503,4.6,96294932.0
47018,3.6,14.5998,-92.7823,6.6,96297093.0
47019,3.7,17.4877,-94.3372,49.9,96301747.0
47020,4.0,15.3337,-94.8145,36.4,96305949.0
47021,3.5,16.7682,-94.95700000000001,79.7,96310318.0
47022,3.6,16.9813,-95.5957,16.1,96311845.0
47023,3.4,16.3938,-95.0872,105.4,96314564.0
47024,3.8,15.470999999999998,-94.8652,16.0,96315337.0
47025,4.0,15.4113,-94.6598,26.9,96316612.0
47026,3.9,16.3475,-95.072,56.7,96322491.0
47027,3.6,16.4428,-95.1155,67.7,96324006.0
47028,4.1,15.7727,-96.34,39.2,96324276.0
47029,3.7,16.7385,-94.98700000000001,13.1,96330902.0
47030,3.9,17.0855,-95.006,40.7,96337843.0
47031,4.0,15.6238,-93.3805,85.8,96344484.0
47032,3.8,16.6012,-94.96,6.5,96348008.0
47033,3.9,15.2255,-96.1897,5.0,96348336.0
47034,3.9,14.7205,-93.9337,13.1,96352927.0
47035,3.4,16.4043,-95.0905,19.8,96353195.0
47036,3.5,16.7173,-94.9735,6.1,96355386.0
47037,3.7,15.128,-96.5908,10.0,96360674.0
47038,3.8,17.2765,-94.6257,132.6,96367936.0
47039,4.0,13.7007,-92.9867,10.0,96370195.0
47040,4.2,13.664000000000001,-93.0595,10.0,96370777.0
47041,3.9,13.7073,-92.8772,10.0,96376251.0
47042,3.8,15.3622,-96.5472,16.8,96377064.0
47043,3.8,16.8928,-94.73700000000001,105.7,96377951.0
47044,4.0,15.487,-96.4418,17.0,96383440.0
47045,3.7,15.4312,-96.4953,17.0,96383490.0
47046,4.2,15.6267,-96.4265,5.5,96386192.0
47047,3.8,15.0008,-94.2372,8.9,96386860.0
47048,3.7,15.4387,-96.4633,16.9,96387055.0
47049,4.0,18.4147,-94.6992,104.4,96391941.0
47050,3.9,15.5655,-96.4963,19.1,96391962.0
47051,3.4,15.4197,-96.4707,16.1,96394488.0
47052,3.6,15.4447,-96.5183,15.0,96394516.0
47053,3.9,16.482,-94.6007,2.9,96398298.0
47054,3.9,15.4498,-96.546,16.1,96403693.0
47055,3.5,16.9483,-94.1782,137.5,96409733.0
47056,3.8,16.5337,-93.7995,132.4,96410823.0
47057,3.4,16.0238,-97.1845,28.8,96416200.0
47058,3.7,16.898,-95.6098,84.5,96416256.0
47059,3.6,17.3587,-94.8632,126.8,96423120.0
47060,4.1,16.7353,-94.9775,9.4,96425922.0
47061,3.8,14.185,-93.794,10.0,96426303.0
47062,4.0,16.9678,-94.2085,149.7,96427528.0
47063,3.7,16.5722,-95.0778,15.0,96436494.0
47064,3.4,15.9547,-96.0147,11.9,96439320.0
47065,4.0,15.7175,-96.1325,35.6,96441572.0
47066,3.6,15.5867,-96.4943,16.1,96451185.0
47067,3.7,16.5547,-94.6915,6.3,96453765.0
47068,3.5,16.6748,-94.7175,85.3,96456091.0
47069,4.0,14.2907,-94.4092,74.7,96463189.0
47070,3.1,16.378,-96.9797,5.0,96469133.0
47071,3.8,15.6767,-96.2228,21.3,96470776.0
47072,3.8,15.5427,-95.0227,38.0,96472076.0
47073,4.0,15.664000000000001,-92.6602,196.5,96475351.0
47074,3.3,17.2602,-95.3462,95.6,96479162.0
47075,3.7,16.9148,-95.2167,16.1,96485571.0
47076,4.1,16.0843,-96.9218,26.5,96488259.0
47077,4.1,16.1043,-95.2775,10.0,96499389.0
47078,3.8,16.3257,-95.4273,62.0,96501917.0
47079,4.0,15.239,-94.7035,35.5,96505913.0
47080,3.2,15.806,-96.5102,17.9,96509256.0
47081,3.7,14.1277,-93.1823,14.6,96513202.0
47082,3.4,15.9168,-96.9475,8.6,96515522.0
47083,3.9,17.1287,-94.965,128.3,96522200.0
47084,3.7,16.4392,-95.0848,5.0,96524203.0
47085,4.0,15.4013,-93.5472,69.5,96527330.0
47086,3.9,15.5415,-95.0772,39.5,96540198.0
47087,3.8,15.1677,-94.4677,17.1,96547488.0
47088,4.0,14.5962,-92.6135,59.9,96563466.0
47089,4.9,14.3467,-92.2263,75.1,96568217.0
47090,3.5,16.3337,-97.0667,10.0,96568851.0
47091,3.6,14.7775,-92.251,99.0,96569283.0
47092,4.2,13.7107,-93.1748,10.0,96576766.0
47093,3.5,15.2082,-94.7357,16.6,96583765.0
47094,3.6,16.3777,-96.9378,27.0,96586045.0
47095,3.5,14.7912,-92.3073,95.5,96586525.0
47096,3.2,16.6212,-95.1023,92.4,96588040.0
47097,4.0,17.6272,-94.2458,57.2,96588953.0
47098,3.6,15.5768,-94.979,17.7,96590737.0
47099,3.9,15.5308,-95.5615,40.5,96591549.0
47100,3.4,16.6082,-95.4385,5.4,96596765.0
47101,3.7,16.976,-95.0605,104.8,96597007.0
47102,4.1,15.4688,-95.7747,4.1,96599690.0
47103,3.8,15.6183,-93.9302,14.7,96601053.0
47104,3.9,15.6392,-95.7977,13.9,96601723.0
47105,3.3,16.7442,-94.9402,85.8,96606294.0
47106,3.4,16.3588,-96.9962,5.0,96614277.0
47107,4.0,16.0098,-96.3213,29.5,96619724.0
47108,3.6,15.7358,-96.7825,35.1,96631104.0
47109,3.6,15.52,-96.8163,6.0,96639056.0
47110,3.5,15.9813,-96.7507,32.2,96639816.0
47111,3.9,16.5903,-95.566,72.2,96643938.0
47112,3.6,15.7018,-93.9337,18.3,96657982.0
47113,3.8,16.351,-95.1462,87.4,96658465.0
47114,3.6,16.1457,-92.4112,9.0,96660420.0
47115,3.8,16.9407,-94.1977,152.4,96667319.0
47116,3.9,16.5052,-95.8735,54.8,96671055.0
47117,4.8,15.7765,-94.2528,16.1,96672546.0
47118,4.1,16.0305,-95.7505,52.5,96679623.0
47119,3.7,15.356,-96.2178,5.0,96684611.0
47120,4.0,17.4572,-95.1125,69.8,96684779.0
47121,4.0,15.4613,-95.9458,7.6,96685628.0
47122,3.7,16.4815,-95.186,66.2,96689560.0
47123,4.4,15.4827,-95.825,8.1,96690035.0
47124,3.9,14.3507,-94.0145,22.1,96692456.0
47125,4.1,15.5355,-95.86399999999999,4.6,96692893.0
47126,4.1,16.3998,-93.9733,123.8,96693184.0
47127,3.6,16.1752,-96.9028,18.8,96695468.0
47128,3.8,15.8142,-96.3072,42.3,96700792.0
47129,3.6,15.5453,-93.3588,88.1,96709146.0
47130,3.7,15.8277,-95.7368,9.2,96709561.0
47131,4.0,15.0977,-94.1108,16.1,96712215.0
47132,4.1,15.8812,-95.1818,11.3,96715198.0
47133,4.0,15.6782,-95.0983,32.2,96715981.0
47134,3.8,16.0575,-95.2563,7.1,96717292.0
47135,3.9,15.177999999999999,-94.5615,25.6,96718253.0
47136,3.8,16.1028,-96.9798,26.4,96722910.0
47137,3.7,15.8397,-95.16799999999999,2.6,96725335.0
47138,3.8,14.8245,-94.212,16.5,96726606.0
47139,4.1,14.719000000000001,-94.2278,15.0,96728167.0
47140,3.9,14.0305,-92.2343,20.0,96734199.0
47141,3.5,15.0187,-93.04,74.1,96735642.0
47142,4.2,16.8998,-94.8978,136.4,96743034.0
47143,3.4,15.9452,-95.2037,3.1,96743429.0
47144,3.9,15.8548,-95.0695,16.3,96743524.0
47145,3.8,15.503,-96.7565,14.4,96744260.0
47146,3.8,15.5338,-96.2318,16.1,96752960.0
47147,3.8,14.9812,-92.458,102.1,96754118.0
47148,3.7,15.9163,-95.1938,28.1,96754713.0
47149,4.0,15.8277,-95.1468,16.7,96754778.0
47150,3.9,15.9452,-95.1822,9.8,96754824.0
47151,3.9,15.7022,-95.7432,26.7,96754929.0
47152,3.8,15.9518,-95.19200000000001,12.4,96757487.0
47153,3.3,15.9693,-96.1703,46.6,96759364.0
47154,4.4,15.9148,-95.1978,44.1,96759647.0
47155,4.2,15.9507,-95.2,13.0,96760253.0
47156,3.5,16.0168,-95.1965,29.0,96760655.0
47157,3.7,15.9068,-95.1928,10.5,96761479.0
47158,3.9,15.9867,-95.169,6.5,96762131.0
47159,3.8,15.9407,-95.2195,40.9,96767926.0
47160,3.7,15.9227,-95.0225,25.7,96769704.0
47161,3.5,17.27,-95.4942,29.4,96773004.0
47162,3.9,15.2875,-94.4668,17.2,96774804.0
47163,3.9,14.5035,-93.4372,14.5,96788180.0
47164,4.1,16.567,-94.4603,111.8,96790206.0
47165,3.8,15.4148,-95.54299999999999,22.9,96790676.0
47166,3.8,14.6323,-94.2622,18.0,96793136.0
47167,3.2,17.4452,-94.5385,148.4,96796702.0
47168,3.6,16.1715,-95.2742,1.5,96798454.0
47169,3.5,15.177999999999999,-94.5963,36.3,96807266.0
47170,3.9,15.3463,-94.7665,16.1,96809768.0
47171,3.8,14.2258,-92.4973,14.2,96811981.0
47172,3.8,16.6835,-94.8328,62.8,96812998.0
47173,3.9,16.0167,-95.9097,55.1,96821206.0
47174,3.7,16.8488,-95.5802,96.6,96822496.0
47175,3.8,13.482000000000001,-92.5223,20.0,96823523.0
47176,3.7,18.0482,-96.6573,78.7,96826531.0
47177,3.9,15.3863,-94.7752,16.1,96830080.0
47178,3.8,15.2145,-94.6785,17.3,96834432.0
47179,3.8,16.0397,-97.2005,22.6,96839230.0
47180,3.6,17.304000000000002,-95.0605,120.1,96842068.0
47181,3.5,16.4782,-95.1395,8.3,96842137.0
47182,4.0,16.7575,-94.289,128.6,96843217.0
47183,3.7,16.199,-95.3515,26.8,96843376.0
47184,3.7,16.3453,-95.1758,4.5,96843990.0
47185,3.7,15.82,-93.6677,136.0,96851353.0
47186,3.3,17.6693,-94.9438,126.8,96851639.0
47187,3.7,16.0748,-93.4142,64.1,96851751.0
47188,3.9,16.6438,-94.3227,16.2,96854295.0
47189,3.8,14.6493,-93.1832,12.3,96855698.0
47190,4.0,15.1622,-93.2177,83.3,96856106.0
47191,3.6,15.9285,-95.22399999999999,16.3,96860939.0
47192,3.6,17.116,-95.3868,31.4,96864741.0
47193,3.5,15.7095,-95.2258,13.2,96866128.0
47194,3.4,17.0675,-95.3,45.8,96866296.0
47195,3.7,15.6605,-93.4125,86.8,96867108.0
47196,3.8,15.4048,-96.9057,9.4,96867417.0
47197,4.0,15.3045,-94.7678,16.1,96868183.0
47198,3.9,16.5728,-94.6985,8.1,96869544.0
47199,3.8,17.1047,-95.2507,8.2,96870972.0
47200,4.0,13.7143,-92.8012,10.0,96873865.0
47201,3.7,16.44,-95.7263,70.2,96876458.0
47202,3.6,15.065999999999999,-92.4792,111.9,96876797.0
47203,3.7,17.2853,-94.6213,139.1,96876806.0
47204,4.1,15.0913,-92.9983,71.2,96877036.0
47205,3.9,16.315,-95.13799999999999,78.4,96880063.0
47206,3.8,17.1148,-94.6265,139.7,96884729.0
47207,3.8,15.8652,-95.0505,15.0,96888291.0
47208,3.6,17.2618,-94.5555,127.3,96888639.0
47209,3.8,15.837,-95.073,15.0,96889283.0
47210,4.2,15.5715,-96.1713,19.5,96891050.0
47211,4.0,14.4778,-94.3695,14.4,96891555.0
47212,3.9,17.566,-94.9212,10.0,96892934.0
47213,3.8,14.9942,-94.4732,11.6,96893838.0
47214,3.8,15.3303,-94.8433,16.1,96893970.0
47215,4.0,15.1922,-94.3733,35.9,96895097.0
47216,3.4,16.0923,-97.0163,20.8,96896774.0
47217,3.8,15.3753,-96.5345,16.3,96897136.0
47218,3.5,15.8828,-95.0988,14.8,96906354.0
47219,3.5,17.2082,-94.5003,139.0,96906551.0
47220,3.9,16.4177,-94.9607,15.7,96916673.0
47221,3.9,15.392000000000001,-94.8207,17.9,96924281.0
47222,3.5,15.9612,-95.1632,2.1,96924721.0
47223,3.3,17.0758,-96.77,68.4,96930859.0
47224,3.5,17.5285,-94.852,116.7,96933888.0
47225,3.3,16.3297,-95.3182,11.5,96935057.0
47226,3.8,15.7295,-95.65,13.2,96936261.0
47227,3.2,16.1253,-97.0395,22.7,96936430.0
47228,3.6,15.6277,-94.948,17.4,96941263.0
47229,4.2,13.9168,-93.3955,10.0,96944220.0
47230,3.9,13.706,-93.262,11.2,96945124.0
47231,3.4,18.1617,-94.4988,10.0,96950042.0
47232,3.2,16.0055,-95.3492,46.5,96950924.0
47233,3.6,16.3073,-95.3832,7.4,96958427.0
47234,3.6,15.1252,-94.0823,16.1,96962881.0
47235,3.9,15.4693,-95.2327,14.3,96966722.0
47236,3.3,18.0582,-97.1223,41.1,96971778.0
47237,3.9,16.7707,-93.9997,139.6,96977084.0
47238,3.6,15.8998,-95.1987,26.5,96986286.0
47239,3.8,15.5862,-95.0338,10.0,96990515.0
47240,3.5,16.0975,-97.0003,34.8,96991691.0
47241,3.4,16.4397,-97.0555,4.4,96994575.0
47242,4.0,15.0283,-93.0642,55.9,96996721.0
47243,4.0,15.2005,-94.74600000000001,51.4,96998008.0
47244,3.6,16.526,-94.3715,3.6,97005868.0
47245,3.5,16.3657,-96.9795,29.0,97009771.0
47246,3.7,15.9823,-95.2413,8.9,97009990.0
47247,3.4,16.3927,-97.0727,3.6,97010959.0
47248,3.9,16.998,-94.6582,69.3,97011933.0
47249,3.5,17.5915,-95.5362,37.6,97012252.0
47250,3.7,15.9957,-95.1868,10.5,97015030.0
47251,3.9,15.8673,-95.053,16.1,97021661.0
47252,3.6,15.527000000000001,-95.9063,11.3,97021844.0
47253,3.9,17.2193,-94.4898,132.7,97026888.0
47254,3.4,16.1532,-94.0788,70.4,97031961.0
47255,3.8,14.7532,-94.3923,16.0,97035755.0
47256,3.9,15.6355,-95.3688,27.7,97036086.0
47257,3.5,16.3162,-96.9332,10.0,97037934.0
47258,4.3,15.2722,-94.1912,16.0,97040439.0
47259,3.9,15.8967,-95.0123,14.3,97043246.0
47260,4.0,16.833,-94.221,131.1,97048335.0
47261,3.7,15.6012,-96.1922,4.1,97054165.0
47262,3.7,17.4192,-93.8398,19.5,97056334.0
47263,3.8,15.9437,-95.2005,51.0,97057687.0
47264,4.3,17.6762,-94.6278,148.9,97062933.0
47265,3.8,16.4975,-95.84700000000001,76.4,97064379.0
47266,3.5,16.5817,-95.2617,53.0,97067836.0
47267,3.6,17.4048,-94.0507,178.5,97068607.0
47268,4.1,14.1373,-92.2152,56.6,97071553.0
47269,3.7,16.8517,-94.9253,28.5,97072637.0
47270,3.5,16.3758,-96.95299999999999,10.0,97073563.0
47271,3.9,15.9267,-93.523,93.6,97075400.0
47272,3.7,15.8782,-96.1042,52.7,97079822.0
47273,3.9,15.9343,-95.2177,4.8,97082935.0
47274,3.8,15.936,-95.1127,14.0,97085350.0
47275,4.0,16.8365,-94.1575,138.2,97089756.0
47276,3.8,16.6415,-96.3762,54.5,97093818.0
47277,4.1,15.0757,-92.6685,97.4,97095750.0
47278,3.8,17.6093,-95.7757,101.1,97102916.0
47279,4.0,15.1863,-94.45200000000001,18.3,97104907.0
47280,3.7,16.6042,-95.1608,70.2,97105800.0
47281,3.3,16.6652,-95.0918,10.0,97107626.0
47282,3.8,16.0593,-94.7403,45.1,97117431.0
47283,3.7,16.0243,-95.2122,24.9,97120160.0
47284,3.6,17.2405,-95.1645,121.0,97120225.0
47285,4.1,15.328,-94.7703,16.1,97121364.0
47286,3.5,16.9108,-95.5288,15.9,97123663.0
47287,4.1,15.321,-94.7238,37.4,97124697.0
47288,3.9,16.6613,-94.557,10.0,97128938.0
47289,3.9,15.7455,-95.3155,57.6,97139697.0
47290,3.9,16.5543,-95.839,75.8,97145417.0
47291,4.2,16.0278,-95.2698,15.0,97150003.0
47292,3.7,15.992,-95.1755,5.9,97150274.0
47293,3.7,15.8112,-95.0182,14.9,97151822.0
47294,4.0,14.823,-93.7735,16.1,97162592.0
47295,3.8,15.9375,-95.1413,22.3,97163108.0
47296,3.6,16.5745,-94.3932,116.3,97165263.0
47297,3.6,16.0987,-93.0013,154.8,97166231.0
47298,3.6,16.1423,-95.4733,28.6,97171076.0
47299,3.9,15.9905,-95.1902,4.3,97176049.0
47300,3.6,15.4857,-94.645,16.8,97176752.0
47301,3.7,15.637,-95.9402,11.5,97189206.0
47302,3.9,14.8048,-93.2807,15.0,97189896.0
47303,3.7,16.4782,-96.2085,72.5,97191973.0
47304,3.9,14.5775,-92.17200000000001,85.6,97205157.0
47305,4.1,15.847999999999999,-95.2555,53.7,97206033.0
47306,3.8,15.4712,-94.8605,59.6,97206496.0
47307,3.9,17.6382,-94.6582,160.5,97209922.0
47308,3.7,15.1223,-93.7418,16.1,97213844.0
47309,3.6,14.9063,-93.2575,10.0,97213991.0
47310,3.7,18.2273,-94.4797,16.1,97215258.0
47311,4.2,17.6028,-95.5967,39.6,97219255.0
47312,3.4,17.6828,-94.9498,124.3,97222263.0
47313,3.8,15.8728,-95.115,15.9,97224137.0
47314,4.3,14.2762,-92.0748,64.6,97226161.0
47315,3.7,15.9275,-94.7143,16.1,97229663.0
47316,3.7,16.9465,-95.3322,99.1,97232865.0
47317,3.7,15.495,-95.0545,13.7,97239560.0
47318,4.6,14.3547,-94.0892,16.1,97240482.0
47319,3.5,17.0748,-95.2205,122.5,97241313.0
47320,3.6,17.3313,-93.9948,179.5,97252975.0
47321,3.5,16.3232,-95.0857,72.8,97258505.0
47322,3.7,16.0842,-95.1512,3.5,97262496.0
47323,4.0,14.5295,-92.4987,84.5,97265443.0
47324,4.0,17.090999999999998,-94.5955,134.1,97270194.0
47325,3.8,16.4897,-93.8042,123.9,97272729.0
47326,4.1,16.735,-94.2288,132.0,97274434.0
47327,3.9,15.0147,-93.6398,29.0,97276690.0
47328,4.1,14.0463,-93.181,4.1,97277147.0
47329,4.0,17.3538,-95.0103,131.5,97280617.0
47330,3.9,15.5685,-96.2517,18.2,97281044.0
47331,3.8,15.1367,-93.2952,11.0,97285118.0
47332,3.9,15.520999999999999,-96.2258,12.0,97287591.0
47333,3.8,15.4445,-94.8558,8.0,97291792.0
47334,4.1,17.3598,-94.0092,191.1,97292335.0
47335,4.1,15.8195,-95.0282,20.0,97293581.0
47336,4.2,17.292,-94.6903,141.4,97293881.0
47337,4.0,15.655999999999999,-96.1303,16.3,97294400.0
47338,3.9,15.9693,-95.00299999999999,76.2,97296159.0
47339,3.9,16.4618,-95.5088,8.8,97297806.0
47340,3.6,14.2788,-92.9802,21.0,97299416.0
47341,3.9,17.0315,-95.7987,59.2,97303746.0
47342,3.6,17.2347,-95.12899999999999,120.1,97304694.0
47343,3.9,15.7362,-94.8702,15.0,97305410.0
47344,3.8,15.9763,-97.03200000000001,34.1,97307147.0
47345,3.9,16.3512,-95.1528,29.6,97315346.0
47346,3.8,17.0338,-95.3957,109.7,97318194.0
47347,4.0,16.2232,-92.9865,215.1,97318962.0
47348,3.8,16.572,-95.2483,10.0,97326557.0
47349,3.8,17.2117,-94.7838,130.0,97328653.0
47350,3.7,18.0432,-96.5803,83.9,97341551.0
47351,3.7,17.0347,-94.4943,136.4,97343523.0
47352,3.9,14.9563,-94.0373,10.0,97344190.0
47353,4.7,14.0922,-93.0628,16.0,97345799.0
47354,4.0,17.0988,-95.4243,132.2,97352515.0
47355,3.7,15.2187,-94.6513,16.1,97354176.0
47356,3.9,18.5498,-94.5168,10.9,97357255.0
47357,4.0,15.2108,-94.7457,35.4,97360879.0
47358,4.1,16.3162,-96.2303,51.3,97365585.0
47359,3.8,16.9882,-94.6963,117.4,97370772.0
47360,4.6,17.0075,-95.8277,13.3,97376946.0
47361,3.9,16.9982,-95.8328,17.8,97377297.0
47362,3.7,16.9712,-95.777,7.6,97377329.0
47363,3.5,16.9325,-95.605,13.6,97377499.0
47364,3.7,16.8885,-95.7293,3.3,97377755.0
47365,3.6,17.0108,-95.7858,7.0,97379816.0
47366,3.6,16.9973,-95.8303,11.0,97380229.0
47367,3.7,16.642,-96.1015,85.5,97384208.0
47368,3.7,15.464,-96.5168,16.4,97386250.0
47369,4.0,16.4338,-95.0032,10.0,97387739.0
47370,3.7,16.8,-95.1273,10.6,97389555.0
47371,3.8,15.5295,-93.8468,28.0,97392579.0
47372,3.9,16.5228,-95.1338,67.3,97393962.0
47373,3.9,14.8077,-94.4793,17.7,97395809.0
47374,3.8,15.7053,-94.89200000000001,16.2,97397552.0
47375,3.7,16.7268,-94.884,3.1,97402305.0
47376,3.6,17.4465,-94.4825,148.0,97414195.0
47377,3.7,17.2685,-95.3663,10.0,97416016.0
47378,4.2,14.8563,-94.6047,16.0,97416312.0
47379,3.6,16.2435,-94.9307,76.2,97421058.0
47380,3.3,16.4122,-96.9122,5.0,97423212.0
47381,3.6,16.6095,-94.3382,113.7,97427103.0
47382,3.6,16.9957,-95.7988,8.1,97433995.0
47383,4.0,15.0642,-95.1038,11.4,97438638.0
47384,3.8,14.3568,-94.0077,18.9,97439707.0
47385,4.1,14.055,-93.10700000000001,10.0,97440597.0
47386,4.7,14.4768,-92.7718,10.0,97444354.0
47387,3.7,15.8665,-95.0483,17.4,97446019.0
47388,3.5,16.3362,-97.1833,42.8,97446234.0
47389,3.9,14.0958,-93.0565,10.0,97446759.0
47390,3.7,16.9732,-95.76100000000001,15.0,97448795.0
47391,3.6,16.0457,-95.1697,45.5,97450927.0
47392,3.8,15.8948,-95.0718,15.4,97451641.0
47393,3.6,15.8592,-95.0478,15.0,97457481.0
47394,3.6,15.8855,-95.051,15.0,97458933.0
47395,4.1,15.8612,-96.2503,54.3,97459022.0
47396,3.9,16.0058,-94.8678,13.1,97463503.0
47397,3.7,17.1738,-95.367,117.2,97464392.0
47398,3.7,17.116,-94.5983,131.9,97472044.0
47399,3.9,16.0215,-95.9158,54.9,97474788.0
47400,4.6,15.7927,-96.3422,38.7,97476289.0
47401,3.9,16.738,-95.0062,6.6,97478022.0
47402,4.0,16.8522,-94.2683,132.0,97483560.0
47403,3.9,15.7845,-96.3247,37.9,97497849.0
47404,3.8,15.7465,-96.3665,15.0,97497941.0
47405,3.8,15.8478,-96.73700000000001,19.1,97498862.0
47406,3.7,15.8948,-95.0897,15.0,97501643.0
47407,3.9,15.1687,-92.5552,100.3,97504527.0
47408,4.1,15.3415,-96.2863,13.4,97512665.0
47409,3.9,15.4738,-94.8817,16.7,97516302.0
47410,4.1,13.4742,-92.6718,10.0,97518272.0
47411,3.6,16.9868,-95.7937,2.7,97524609.0
47412,4.0,17.0083,-95.7737,4.7,97526216.0
47413,3.8,13.4373,-93.0848,10.0,97530705.0
47414,3.7,15.7733,-96.3017,45.4,97531141.0
47415,3.4,15.993,-95.2503,9.6,97534119.0
47416,3.3,16.5618,-95.8338,70.4,97534231.0
47417,3.4,16.53,-95.7972,71.8,97534307.0
47418,3.6,17.2135,-95.0982,73.2,97534943.0
47419,3.2,16.8812,-95.1158,95.4,97535468.0
47420,3.4,15.4052,-95.8182,5.4,97536671.0
47421,3.5,16.652,-94.2912,120.1,97537094.0
47422,3.4,16.0662,-95.2773,8.7,97537400.0
47423,3.6,17.3947,-94.8865,47.4,97538429.0
47424,3.6,16.7118,-95.6283,71.6,97540958.0
47425,3.4,17.2573,-96.4918,66.8,97542817.0
47426,3.4,16.486,-95.771,75.7,97542979.0
47427,3.8,14.7558,-92.6958,81.7,97544968.0
47428,3.6,16.027,-93.76899999999999,100.2,97546063.0
47429,3.7,15.5182,-94.9037,29.8,97549761.0
47430,3.5,16.4713,-96.1417,63.0,97550745.0
47431,3.2,16.4223,-97.24,3.7,97550841.0
47432,3.1,16.2135,-96.965,16.8,97551208.0
47433,3.5,15.6543,-95.3183,56.4,97551829.0
47434,3.7,15.6832,-95.0687,62.4,97553753.0
47435,3.7,17.2248,-94.9262,131.0,97554819.0
47436,3.6,16.723,-94.9942,3.0,97554945.0
47437,3.5,15.1735,-95.9505,7.2,97556288.0
47438,4.1,15.979000000000001,-96.726,8.6,97556479.0
47439,4.3,15.8058,-92.7292,180.7,97559391.0
47440,4.3,14.8755,-93.3428,150.8,97560881.0
47441,3.2,16.563,-94.6818,6.8,97561071.0
47442,3.4,16.4452,-95.3905,72.2,97561130.0
47443,3.6,16.9958,-95.8018,10.5,97561597.0
47444,3.6,17.3228,-94.9192,124.2,97562901.0
47445,3.3,16.3707,-96.9552,10.0,97563239.0
47446,3.8,14.6358,-93.9055,16.0,97565648.0
47447,3.7,16.896,-94.4458,7.1,97565945.0
47448,3.9,14.2238,-94.675,10.0,97567315.0
47449,3.8,15.5013,-93.6605,16.1,97570478.0
47450,3.8,14.6738,-93.8487,35.0,97571535.0
47451,3.6,16.1905,-96.9245,19.0,97577182.0
47452,3.5,16.8972,-94.8688,118.4,97578695.0
47453,4.2,14.6097,-92.8367,68.7,97579406.0
47454,4.4,15.3948,-94.8027,19.7,97580172.0
47455,3.8,17.3122,-94.9157,127.1,97581211.0
47456,3.6,15.2838,-94.743,16.3,97583695.0
47457,3.8,15.4563,-94.8097,16.1,97585008.0
47458,3.8,15.7943,-95.1278,13.9,97585304.0
47459,3.3,17.5462,-95.1435,122.0,97586298.0
47460,3.4,15.8565,-96.1363,28.7,97587190.0
47461,3.5,16.9683,-94.2952,135.9,97594128.0
47462,3.4,17.401,-94.5547,123.2,97594234.0
47463,3.8,15.2115,-94.7052,16.1,97595723.0
47464,3.4,16.2253,-94.2597,17.5,97597995.0
47465,4.1,14.6083,-92.6322,73.4,97599216.0
47466,3.3,16.3818,-96.9625,44.5,97599982.0
47467,3.6,14.64,-92.587,82.6,97601283.0
47468,3.5,16.3667,-96.906,14.1,97604163.0
47469,3.8,16.6177,-94.6433,10.0,97606154.0
47470,3.6,17.0237,-95.0273,114.4,97606491.0
47471,3.4,16.6633,-96.9975,4.9,97606510.0
47472,4.2,16.1018,-96.0898,76.3,97608405.0
47473,3.5,17.2303,-94.54700000000001,139.1,97616531.0
